transaction_id,customer_id,customer_age_days,lifetime_value,previous_success_rate,average_order_value,previous_recovery_successes,days_since_last_purchase,amount,event_type,failure_reason,timestamp,time_of_day,day_of_week,attempts_so_far,last_contact_time,opted_out,allowed_interventions,intervention,recovered,recovered_amount,time_to_recovery_hours,previous_payment_failures
TXN000493,CUST00969,55,12840.54,0.5,145.88,0,101,118.96,payment_failed,insufficient_funds,2026-06-08T14:09:06.808873,14,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,118.96,2.98,0
TXN000494,CUST00991,824,402.1,0.5,318.33,0,101,444.74,payment_failed,insufficient_funds,2026-06-08T14:16:40.907264,14,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,444.74,4.04,0
TXN000495,CUST00243,975,4355.96,0.5,161.85,0,7,162.59,payment_failed,price_hesitation,2026-06-08T14:23:32.458675,14,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000496,CUST00518,713,9701.25,0.5,1443.67,0,9,1423.31,checkout_abandoned,insufficient_funds,2026-06-08T14:26:49.843645,14,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000497,CUST01450,441,1927.73,0.5,442.63,0,41,220.06,checkout_abandoned,otp_timeout,2026-06-08T14:33:13.338240,14,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,220.06,1.95,0
TXN000498,CUST00578,1340,1375.8,0.5,465.92,0,12,568.17,payment_failed,gateway_error,2026-06-08T14:42:29.372182,14,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,568.17,25.71,0
TXN000499,CUST00627,551,2196.2,0.0,227.58,0,88,103.99,checkout_abandoned,insufficient_funds,2026-06-08T15:01:59.216960,15,0,0,2026-06-03T21:57:01.808910,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN000500,CUST00125,848,7346.81,0.5,184.59,0,35,246.11,payment_failed,insufficient_funds,2026-06-08T15:39:39.436824,15,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000501,CUST01478,346,3879.01,0.5,174.65,0,71,265.16,payment_failed,price_hesitation,2026-06-08T15:41:11.201379,15,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000502,CUST00383,362,8704.77,0.5,373.46,0,30,303.89,checkout_abandoned,otp_timeout,2026-06-08T16:35:40.587529,16,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,303.89,9.53,0
TXN000503,CUST00637,446,2813.5,0.5,356.27,0,79,321.82,checkout_abandoned,price_hesitation,2026-06-08T16:39:56.247531,16,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,321.82,1.35,0
TXN000504,CUST01328,1012,5499.88,0.5,209.24,0,96,159.52,payment_failed,price_hesitation,2026-06-08T16:52:25.135890,16,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000505,CUST00940,1036,67890.2,0.5,320.24,0,41,326.72,checkout_abandoned,insufficient_funds,2026-06-08T17:07:46.473129,17,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000506,CUST00380,8,17036.43,1.0,238.35,1,3,296.05,checkout_abandoned,gateway_error,2026-06-08T17:14:46.305687,17,0,0,2026-06-05T03:45:31.934327,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,296.05,1.57,0
TXN000507,CUST00809,1495,9691.55,0.5,389.08,0,24,456.51,payment_failed,bank_decline,2026-06-08T17:31:32.192425,17,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,456.51,11.98,0
TXN000508,CUST00757,575,989.45,0.5,306.43,0,87,199.87,payment_failed,price_hesitation,2026-06-08T17:54:53.963432,17,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,199.87,2.33,0
TXN000509,CUST01351,589,1045.65,0.5,528.99,0,5,420.02,payment_failed,gateway_error,2026-06-08T17:56:17.155669,17,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000510,CUST01305,1007,973.61,0.5,846.34,0,115,632.41,payment_failed,bank_decline,2026-06-08T18:03:31.496661,18,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000511,CUST00655,799,7339.22,0.0,100.0,0,68,51.0,payment_failed,gateway_error,2026-06-08T19:07:20.336681,19,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,51.0,1.37,1
TXN000512,CUST00627,551,2196.2,0.0,227.58,0,88,216.1,checkout_abandoned,insufficient_funds,2026-06-08T20:20:37.789005,20,0,1,2026-06-08T15:01:59.216960,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,2
TXN000513,CUST01233,1125,2393.81,0.0,509.15,0,100,315.1,payment_failed,insufficient_funds,2026-06-08T20:24:59.140503,20,0,0,2026-06-06T16:52:36.712333,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN000514,CUST00443,733,936.31,0.5,140.15,0,21,141.6,payment_failed,otp_timeout,2026-06-08T20:58:55.162724,20,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,141.6,0.61,0
TXN000515,CUST00502,1443,7723.95,0.5,116.66,0,98,106.32,payment_failed,insufficient_funds,2026-06-08T22:07:33.280379,22,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000516,CUST00853,358,4845.31,0.5,524.49,0,55,837.04,checkout_abandoned,price_hesitation,2026-06-08T22:09:06.126089,22,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000517,CUST01070,1012,793.01,0.0,289.95,0,116,282.19,payment_failed,insufficient_funds,2026-06-08T22:14:04.561989,22,0,0,2026-06-04T18:01:45.491700,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,1
TXN000518,CUST01251,617,3507.41,0.5,275.36,0,28,274.35,payment_failed,price_hesitation,2026-06-08T22:22:53.202961,22,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000519,CUST00865,1047,826.33,0.5,514.71,0,71,309.38,checkout_abandoned,price_hesitation,2026-06-08T22:30:11.537398,22,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,309.38,5.94,0
TXN000520,CUST00831,362,2215.48,0.0,188.57,0,101,354.52,checkout_abandoned,price_hesitation,2026-06-08T23:27:49.315806,23,0,0,2026-06-02T17:56:03.040880,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,354.52,4.41,1
TXN000521,CUST01451,62,1502.16,0.5,453.06,0,31,798.52,checkout_abandoned,price_hesitation,2026-06-08T23:52:27.306602,23,0,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,798.52,9.37,0
TXN000522,CUST01470,1346,10923.9,0.0,508.27,0,32,414.14,checkout_abandoned,bank_decline,2026-06-09T00:07:14.611448,0,1,0,2026-06-07T04:59:34.963158,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN000523,CUST00483,1195,4391.23,0.5,672.96,0,14,633.61,checkout_abandoned,insufficient_funds,2026-06-09T00:14:15.804735,0,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,633.61,0.79,0
TXN000524,CUST01324,1299,1078.08,0.5,281.51,0,82,353.17,checkout_abandoned,otp_timeout,2026-06-09T00:25:07.526223,0,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,0
TXN000525,CUST00115,853,1837.61,0.5,347.51,0,33,349.67,checkout_abandoned,insufficient_funds,2026-06-09T01:25:59.181525,1,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000526,CUST01095,120,2956.2,0.5,554.4,0,94,740.82,checkout_abandoned,price_hesitation,2026-06-09T01:27:30.671789,1,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000527,CUST00595,1203,37043.51,0.5,239.57,0,83,320.75,payment_failed,price_hesitation,2026-06-09T01:35:47.177818,1,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,320.75,0.69,0
TXN000528,CUST01425,1222,2290.01,0.5,136.13,0,108,134.03,payment_failed,gateway_error,2026-06-09T01:58:44.368577,1,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,134.03,16.33,0
TXN000529,CUST00121,1002,5110.92,0.5,294.7,0,101,284.85,payment_failed,price_hesitation,2026-06-09T02:10:17.442528,2,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,284.85,2.01,0
TXN000530,CUST01033,471,2638.06,0.5,589.74,0,89,436.09,payment_failed,price_hesitation,2026-06-09T02:56:00.463540,2,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000531,CUST00041,1137,9886.33,0.5,206.26,0,78,330.93,payment_failed,otp_timeout,2026-06-09T04:20:08.348755,4,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,330.93,6.14,0
TXN000532,CUST01276,985,6865.2,0.5,603.1,0,67,443.41,checkout_abandoned,gateway_error,2026-06-09T04:20:32.969106,4,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,443.41,6.14,0
TXN000533,CUST00083,1249,7459.23,0.5,254.47,0,79,544.32,payment_failed,gateway_error,2026-06-09T04:47:58.123815,4,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,544.32,8.65,0
TXN000534,CUST00926,812,4310.95,0.5,545.32,0,113,547.01,checkout_abandoned,insufficient_funds,2026-06-09T05:15:32.909817,5,1,0,,True,no_action,no_action,True,547.01,7.94,0
TXN000535,CUST01084,301,5440.3,0.5,2107.18,0,53,1671.92,checkout_abandoned,bank_decline,2026-06-09T05:29:17.290464,5,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000536,CUST01271,164,8954.0,0.5,186.2,0,76,214.63,checkout_abandoned,bank_decline,2026-06-09T05:32:12.491179,5,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000537,CUST00860,1452,18189.22,0.5,249.67,0,71,160.4,payment_failed,gateway_error,2026-06-09T05:58:50.966844,5,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,160.4,11.3,0
TXN000538,CUST00800,19,1218.27,0.5,158.34,0,90,123.94,checkout_abandoned,insufficient_funds,2026-06-09T06:01:17.083307,6,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000539,CUST00966,902,2718.55,0.0,183.34,0,114,254.55,checkout_abandoned,price_hesitation,2026-06-09T06:23:19.154373,6,1,0,2026-06-04T21:36:16.842893,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,1
TXN000540,CUST01094,493,5926.53,0.5,634.27,0,17,559.1,payment_failed,otp_timeout,2026-06-09T06:51:23.382135,6,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,559.1,4.04,0
TXN000541,CUST01426,1007,1742.46,0.5,775.77,0,20,1201.88,payment_failed,price_hesitation,2026-06-09T06:52:41.001982,6,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,True,1201.88,19.27,0
TXN000542,CUST01296,395,4765.27,0.5,431.76,0,70,812.2,checkout_abandoned,price_hesitation,2026-06-09T08:01:17.857254,8,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000543,CUST01245,1478,8380.0,0.5,1139.49,0,22,1626.51,payment_failed,insufficient_funds,2026-06-09T08:02:30.624407,8,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000544,CUST00843,55,1391.98,0.5,365.88,0,87,478.36,payment_failed,bank_decline,2026-06-09T08:37:42.144754,8,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000545,CUST00963,327,18982.31,0.5,463.57,0,59,324.93,checkout_abandoned,insufficient_funds,2026-06-09T08:53:23.774298,8,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,324.93,0.63,0
TXN000546,CUST01150,555,12824.69,0.5,283.41,0,22,289.19,payment_failed,gateway_error,2026-06-09T08:56:34.365613,8,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000547,CUST00107,997,4318.35,0.5,797.88,0,86,1032.45,payment_failed,insufficient_funds,2026-06-09T09:31:32.953951,9,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,1032.45,10.76,0
TXN000548,CUST01360,124,7692.42,0.5,486.39,0,39,742.36,payment_failed,bank_decline,2026-06-09T09:36:19.123675,9,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,742.36,5.21,0
TXN000549,CUST00551,591,24204.15,0.5,466.86,0,37,405.5,payment_failed,insufficient_funds,2026-06-09T09:51:00.688866,9,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,405.5,0.51,0
TXN000550,CUST01128,834,3219.54,0.5,456.5,0,111,268.29,checkout_abandoned,insufficient_funds,2026-06-09T09:52:16.274911,9,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,268.29,9.53,0
TXN000551,CUST00828,1295,9011.99,0.5,563.06,0,12,591.47,payment_failed,insufficient_funds,2026-06-09T09:53:51.365208,9,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,591.47,2.26,0
TXN000552,CUST00635,1028,8207.43,0.0,849.99,0,31,1151.24,payment_failed,bank_decline,2026-06-09T10:52:58.227410,10,1,0,2026-06-07T18:48:19.601877,True,no_action,no_action,False,0.0,,2
TXN000553,CUST01479,625,2008.76,0.0,158.21,0,21,210.01,checkout_abandoned,price_hesitation,2026-06-09T11:05:50.554836,11,1,0,2026-06-07T01:38:41.101484,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,210.01,5.96,1
TXN000554,CUST00872,171,4059.35,0.5,579.65,0,61,690.59,payment_failed,bank_decline,2026-06-09T11:41:55.270226,11,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,True,690.59,8.14,0
TXN000555,CUST00168,502,313.6,0.5,647.98,0,45,953.37,checkout_abandoned,gateway_error,2026-06-09T12:21:32.144890,12,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,953.37,0.86,0
TXN000556,CUST01279,1298,56137.98,0.5,471.92,0,46,462.76,payment_failed,bank_decline,2026-06-09T12:32:26.842135,12,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000557,CUST01400,1282,9051.27,0.5,402.21,0,12,648.42,payment_failed,insufficient_funds,2026-06-09T12:33:23.252998,12,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000558,CUST01469,91,8990.12,0.5,742.56,0,119,1203.19,checkout_abandoned,insufficient_funds,2026-06-09T12:50:20.134510,12,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000559,CUST01298,796,9321.1,1.0,332.8,1,4,390.85,checkout_abandoned,insufficient_funds,2026-06-09T13:39:52.433031,13,1,0,2026-06-04T17:11:31.786096,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000560,CUST00751,222,16941.95,1.0,319.9,1,5,358.97,payment_failed,insufficient_funds,2026-06-09T14:03:19.035655,14,1,0,2026-06-04T03:38:25.093912,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,True,358.97,18.93,0
TXN000561,CUST01464,1278,724.47,0.5,175.9,0,42,185.51,payment_failed,price_hesitation,2026-06-09T14:10:46.567512,14,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000562,CUST00530,898,14243.12,0.5,417.76,0,49,317.78,payment_failed,otp_timeout,2026-06-09T14:16:16.296974,14,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,317.78,6.52,0
TXN000563,CUST00792,1084,13163.01,0.5,256.55,0,78,604.08,checkout_abandoned,otp_timeout,2026-06-09T14:54:15.710648,14,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,604.08,12.1,0
TXN000564,CUST00857,86,15239.7,0.5,117.31,0,80,268.2,checkout_abandoned,price_hesitation,2026-06-09T15:07:57.293733,15,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000565,CUST00085,1050,16481.23,0.0,245.69,0,40,217.24,payment_failed,bank_decline,2026-06-09T15:38:26.782139,15,1,0,2026-06-05T10:26:03.073204,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN000566,CUST01215,172,28699.99,0.0,452.92,0,21,534.92,payment_failed,insufficient_funds,2026-06-09T16:33:34.363836,16,1,0,2026-06-02T10:04:20.456722,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,1
TXN000567,CUST01474,1465,5945.01,0.5,713.14,0,52,893.11,checkout_abandoned,gateway_error,2026-06-09T16:37:27.027794,16,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000568,CUST00522,289,31317.89,0.5,200.55,0,61,366.34,payment_failed,price_hesitation,2026-06-09T16:54:46.591072,16,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,True,366.34,23.09,0
TXN000569,CUST01379,811,26845.2,0.5,763.3,0,79,476.24,checkout_abandoned,insufficient_funds,2026-06-09T16:57:46.208378,16,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,retry_link,False,0.0,,0
TXN000570,CUST00209,1168,5341.62,0.5,985.58,0,114,1275.52,checkout_abandoned,gateway_error,2026-06-09T17:48:16.353038,17,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000571,CUST00481,1244,2878.97,0.5,169.49,0,49,142.01,checkout_abandoned,insufficient_funds,2026-06-09T17:51:24.366775,17,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000572,CUST00199,1442,620.87,0.0,100.0,0,39,50.0,payment_failed,price_hesitation,2026-06-09T17:53:56.430043,17,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,True,50.0,3.27,1
TXN000573,CUST00050,1140,32921.95,0.5,424.04,0,89,363.04,payment_failed,gateway_error,2026-06-09T18:00:48.924054,18,1,0,,True,no_action,no_action,False,0.0,,0
TXN000574,CUST00783,183,7067.9,0.0,130.49,0,123,90.53,payment_failed,otp_timeout,2026-06-09T18:02:21.068576,18,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,1
TXN000575,CUST01196,1070,2495.75,0.0,353.92,0,54,389.43,payment_failed,bank_decline,2026-06-09T18:17:07.942341,18,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,discount_offer,False,0.0,,1
TXN000576,CUST01000,1212,15553.59,0.5,777.58,0,55,702.35,payment_failed,price_hesitation,2026-06-09T18:23:06.076145,18,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,no_action,False,0.0,,0
TXN000577,CUST00298,427,3393.05,0.5,460.88,0,90,266.64,checkout_abandoned,insufficient_funds,2026-06-09T18:23:13.724977,18,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
TXN000578,CUST00941,606,1465.35,0.5,458.52,0,46,899.7,checkout_abandoned,price_hesitation,2026-06-09T18:25:26.906896,18,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,reminder,False,0.0,,0
TXN000579,CUST01107,1360,27301.53,0.5,343.26,0,7,342.26,payment_failed,gateway_error,2026-06-09T18:40:41.808132,18,1,0,,False,retry_link;reminder;discount_offer;escalate_to_human;no_action,escalate_to_human,False,0.0,,0
